departamento,municipio,cultivo,área_sembrada,área_cosechada,producción
Santander,El Carmen De Chucuri,Platano,2500,2168,21680
Santander,El Guacamayo,Aguacate,74,4,22
Santander,El Guacamayo,Guanabana,21,11,315
Santander,El Guacamayo,Lulo,95,45,900
Santander,El Guacamayo,Cacao,210,160,96
Santander,El Guacamayo,Cafe,38,36,63
Santander,El Guacamayo,Caña Panelera,110,110,990
Santander,El Guacamayo,Platano,90,85,850
Santander,El Peñon,Guanabana,22,19,91
Santander,El Peñon,Mora,89,87,339
Santander,El Peñon,Papaya,27,24,108
Santander,El Peñon,Tomate De Arbol,9,9,23
Santander,El Peñon,Cacao,278,274,151
Santander,El Peñon,Cafe,9,9,12
Santander,El Peñon,Platano,25,23,30
Santander,El Playon,Caucho,62,40,48
Santander,El Playon,Aguacate,160,137,1256
Santander,El Playon,Citricos,350,315,3150
Santander,El Playon,Mora,95,85,850
Santander,El Playon,Pitahaya,53,40,400
Santander,El Playon,Cacao,1355,1285,643
Santander,El Playon,Cafe,932,790,818
Santander,El Playon,Platano,195,160,1280
Santander,Encino,Cafe,394,340,351
Santander,Encino,Caña Panelera,116,22,154
Santander,Enciso,Aguacate,8,8,80
Santander,Enciso,Cafe,51,40,52
Santander,Florian,Aguacate,135,85,255
Santander,Florian,Guayaba,246,230,4600
Santander,Florian,Gulupa,34,31,868
Santander,Florian,Lulo,117,77,1540
Santander,Florian,Mora,91,77,1232
Santander,Florian,Pitahaya,25,21,126
Santander,Florian,Cacao,700,500,300
Santander,Florian,Cafe,393,326,422
Santander,Florian,Caña Panelera,87,85,816
Santander,Floridablanca,Banano,120,120,960
Santander,Floridablanca,Guanabana,15,15,180
Santander,Floridablanca,Mora,17,17,136
Santander,Floridablanca,Naranja,105,100,1000
Santander,Floridablanca,Cacao,37,35,28
Santander,Floridablanca,Cafe,547,431,803
Santander,Galan,Limon,3,2,27
Santander,Galan,Lulo,2,2,4
Santander,Galan,Mandarina,34,34,510
Santander,Galan,Maracuya,2,2,20
Santander,Galan,Mora,1,1,8
Santander,Galan,Naranja,41,30,453
Santander,Galan,Tomate De Arbol,1,1,17
Santander,Galan,Cacao,176,176,88
Santander,Galan,Cafe,785,729,816
Santander,Galan,Morera,39,33,13
Santander,Galan,Platano,84,69,483
Santander,Gambita,Granadilla,6,3,45
Santander,Gambita,Lulo,28,18,270
Santander,Gambita,Mora,28,26,130
Santander,Gambita,Tomate De Arbol,4,3,48
Santander,Gambita,Cafe,96,82,127
Santander,Gambita,Caña Panelera,980,510,4896
Santander,Gambita,Platano,5,4,24
Santander,Giron,Caucho,649,649,1493
Santander,Giron,Guanabana,362,339,6780
Santander,Giron,Guayaba,373,355,7810
Santander,Giron,Lima,2396,2331,50816
Santander,Giron,Mandarina,184,157,2873
Santander,Giron,Maracuya,252,236,4720
Santander,Giron,Naranja,846,799,12784
Santander,Giron,Piña,2849,2729,121713
Santander,Giron,Cacao,383,347,156
Santander,Giron,Cafe,98,85,80
Santander,Guaca,Aguacate,73,25,125
Santander,Guaca,Curuba,5,2,16
Santander,Guaca,Durazno,8,1,14
Santander,Guaca,Mora,159,95,1140
Santander,Guaca,Tomate De Arbol,50,11,110
Santander,Guaca,Cafe,110,101,70
Santander,Guadalupe,Aguacate,15,8,64
Santander,Guadalupe,Guayaba,95,85,850
Santander,Guadalupe,Cacao,247,180,144
Santander,Guadalupe,Cafe,1268,1067,1410
Santander,Guadalupe,Caña Panelera,145,100,1040
Santander,Guapota,Guanabana,3,2,76
Santander,Guapota,Mandarina,24,18,198
Santander,Guapota,Naranja,44,41,410
Santander,Guapota,Cacao,235,235,188
Santander,Guapota,Cafe,339,288,381
Santander,Guapota,Caña Panelera,115,100,1280
Santander,Guapota,Platano,8,7,56
Santander,Guavata,Banano,21,18,90
Santander,Guavata,Citricos,44,33,660
Santander,Guavata,Guayaba,65,43,645
Santander,Guavata,Lulo,90,66,990
Santander,Guavata,Cafe,423,369,636
Santander,Guavata,Caña Panelera,101,83,830
Santander,Guepsa,Aguacate,6,1,10
Santander,Guepsa,Guayaba,146,145,2900
Santander,Guepsa,Naranja,16,8,80
Santander,Guepsa,Pitahaya,6,5,100
Santander,Guepsa,Cafe,144,130,202
Santander,Guepsa,Caña Panelera,2684,2624,20992
Santander,Guepsa,Platano,3,2,20
Santander,Hato,Citricos,87,77,1925
Santander,Hato,Durazno,34,30,690
Santander,Hato,Lima,57,0,0
Santander,Hato,Maracuya,3,2,40
Santander,Hato,Piña,4,2,80
Santander,Hato,Cacao,75,64,51
Santander,Hato,Cafe,578,513,574
Santander,Hato,Caña Panelera,493,467,6071
Santander,Hato,Platano,19,12,144
Santander,Jesus Maria,Guayaba,24,17,510
Santander,Jesus Maria,Lulo,12,6,180
Santander,Jesus Maria,Mora,27,22,330
Santander,Jesus Maria,Pitahaya,30,25,250
Santander,Jesus Maria,Cafe,408,350,463
Santander,Jesus Maria,Caña Panelera,80,60,480
Santander,Jesus Maria,Platano,83,58,870
Santander,Jordan,Aguacate,10,10,45
Santander,Jordan,Banano,5,4,80
Santander,Jordan,Limon,24,24,96
Santander,Jordan,Mandarina,4,4,16
Santander,Jordan,Mango,4,4,60
Santander,Jordan,Naranja,26,6,24
Santander,Jordan,Cafe,75,68,82
Santander,La Belleza,Gulupa,40,39,412
Santander,La Belleza,Mora,105,75,600
Santander,La Belleza,Cacao,850,40,32
Santander,La Belleza,Cafe,197,161,212
Santander,La Paz,Bananito,120,100,500
Santander,La Paz,Granadilla,5,5,50
Santander,La Paz,Lulo,10,10,200
Santander,La Paz,Cacao,480,400,400
Santander,La Paz,Cafe,35,32,42
Santander,La Paz,Caña Panelera,660,610,5490
Santander,La Paz,Platano,320,200,2000
Santander,Landazuri,Caucho,422,250,200
Santander,Landazuri,Aguacate,545,515,3605
Santander,Landazuri,Banano,580,570,5700
Santander,Landazuri,Mandarina,240,238,1428
Santander,Landazuri,Cacao,6950,6140,3684
Santander,Landazuri,Cafe,22,21,28
Santander,Lebrija,Caucho,132,0,0
Santander,Lebrija,Aguacate,180,151,1812
Santander,Lebrija,Guanabana,159,133,1596
Santander,Lebrija,Guayaba,318,263,3156
Santander,Lebrija,Lima,1568,1423,21345
Santander,Lebrija,Limon,415,361,5415
Santander,Lebrija,Mandarina,2062,1784,21408
Santander,Lebrija,Naranja,981,835,25050
Santander,Lebrija,Piña,5029,4670,233500
Santander,Lebrija,Cacao,1784,1617,970
Santander,Lebrija,Cafe,43,40,53
Santander,Lebrija,Platano,91,76,608
Santander,Los Santos,Maracuya,80,73,876
Santander,Los Santos,Piña,270,220,10560
Santander,Los Santos,Cafe,122,89,117
Santander,Macaravita,Aguacate,15,6,90
Santander,Macaravita,Guanabana,3,3,6
Santander,Macaravita,Limon,8,3,48
Santander,Macaravita,Mango,7,2,60
Santander,Macaravita,Mora,6,4,28
Santander,Malaga,Aguacate,6,3,54
Santander,Malaga,Frutales Varios,5,3,6
Santander,Malaga,Cafe,16,14,11
Santander,Matanza,Aguacate,65,32,252
Santander,Matanza,Mora,80,76,760
Santander,Matanza,Naranja,84,78,752
Santander,Matanza,Pitahaya,99,95,760
Santander,Matanza,Tomate De Arbol,7,5,64
Santander,Matanza,Cacao,41,35,21
Santander,Matanza,Cafe,1204,1052,1962
Santander,Matanza,Platano,338,288,3235
Santander,Mogotes,Fique,434,379,417
Santander,Mogotes,Cafe,1214,1035,1785
Santander,Mogotes,Caña Panelera,710,552,6624
Santander,Molagavita,Fique,51,51,51
Santander,Molagavita,Mora,14,12,132
Santander,Molagavita,Piña,20,17,544
Santander,Molagavita,Cafe,95,79,105
Santander,Molagavita,Caña Panelera,96,94,752
Santander,Ocamonte,Aguacate,11,11,44
Santander,Ocamonte,Limon,10,10,40
Santander,Ocamonte,Mandarina,10,10,50
Santander,Ocamonte,Naranja,25,25,125
Santander,Ocamonte,Cacao,95,80,40
Santander,Ocamonte,Cafe,1468,1323,1483
Santander,Ocamonte,Caña Panelera,3100,2635,23715
Santander,Ocamonte,Platano,50,50,1250
Santander,Oiba,Mandarina,16,15,240
Santander,Oiba,Naranja,21,20,280
Santander,Oiba,Cacao,21,20,20
Santander,Oiba,Cafe,1578,1250,1401
Santander,Oiba,Caña Panelera,540,520,5824
Santander,Onzaga,Fique,233,233,583
Santander,Onzaga,Aguacate,106,6,25
Santander,Onzaga,Lima,22,22,242
Santander,Onzaga,Mandarina,8,8,88
Santander,Onzaga,Mora,3,3,24
Santander,Onzaga,Naranja,3,3,32
Santander,Onzaga,Cafe,95,89,92
Santander,Onzaga,Caña Panelera,332,152,1216
Santander,Palmar,Estropajo,1,1,5
Santander,Palmar,Citricos,34,28,448
Santander,Palmar,Mamoncillo,1,1,30
Santander,Palmar,Maracuya,5,3,15
Santander,Palmar,Nispero,10,10,20
Santander,Palmar,Cacao,18,17,10
Santander,Palmar,Caña Panelera,5,5,40
Santander,Palmas Del Socorro,Mandarina,435,405,9315
Santander,Palmas Del Socorro,Cacao,165,150,120
Santander,Palmas Del Socorro,Cafe,778,615,796
Santander,Palmas Del Socorro,Caña Panelera,189,184,2208
Santander,Palmas Del Socorro,Platano,265,250,2000
Santander,Paramo,Caucho,1260,1000,600
Santander,Paramo,Citricos,33,23,292
Santander,Paramo,Cacao,163,85,94
Santander,Paramo,Cafe,2140,1660,2575
Santander,Paramo,Caña Panelera,1033,688,9632
Santander,Paramo,Platano,1400,1300,23660
Santander,Piedecuesta,Aguacate,80,50,400
Santander,Piedecuesta,Limon,65,45,450
Santander,Piedecuesta,Lulo,75,55,550
Santander,Piedecuesta,Mandarina,35,21,168
Santander,Piedecuesta,Maracuya,48,20,160
Santander,Piedecuesta,Mora,690,680,8160
Santander,Piedecuesta,Cacao,210,190,86
Santander,Piedecuesta,Cafe,897,722,747
Santander,Piedecuesta,Caña Panelera,30,30,240
Santander,Piedecuesta,Platano,90,85,765
Santander,Pinchote,Lima,22,13,130
Santander,Pinchote,Mandarina,56,44,484
Santander,Pinchote,Mango,18,12,84
Santander,Pinchote,Naranja,102,92,1196
Santander,Pinchote,Cafe,1727,1474,1948
Santander,Pinchote,Platano,197,147,2499
Santander,Puente Nacional,Guayaba,2236,916,12818
Santander,Puente Nacional,Naranja,101,96,1248
Santander,Puente Nacional,Cafe,1038,858,1134
Santander,Puente Nacional,Caña Panelera,35,23,253
Santander,Puente Nacional,Oregano,6,3,60
Santander,Puente Nacional,Platano,27,18,18
Santander,Puerto Parra,Caucho,685,515,309
Santander,Puerto Parra,Palma De Aceite,4036,3086,7400
Santander,Puerto Parra,Cacao,80,80,32
Santander,Puerto Parra,Platano,64,64,640
Santander,Puerto Wilches,Caucho,635,585,527
Santander,Puerto Wilches,Palma De Aceite,41544,32244,109307
Santander,Puerto Wilches,Platano,1270,450,1800
Santander,Rionegro,Caucho,200,31,31
Santander,Rionegro,Aguacate,1411,80,320
Santander,Rionegro,Badea,121,84,1596
Santander,Rionegro,Banano,359,275,2475
Santander,Rionegro,Mandarina,3735,3735,41085
Santander,Rionegro,Naranja,2884,2362,44878
Santander,Rionegro,Piña,3292,3292,82300
Santander,Rionegro,Palma De Aceite,8502,5230,13796
Santander,Rionegro,Cacao,6197,5084,3050
Santander,Rionegro,Cafe,1269,1077,669
Santander,Rionegro,Platano,551,469,5389
Santander,Sabana De Torres,Caucho,351,76,61
Santander,Sabana De Torres,Papaya,32,27,2160
Santander,Sabana De Torres,Piña,35,25,2250
Santander,Sabana De Torres,Palma De Aceite,25485,24685,71587
Santander,Sabana De Torres,Cacao,154,126,63
Santander,Sabana De Torres,Platano,79,59,738
Santander,San Andres,Aguacate,15,10,40
Santander,San Andres,Curuba,4,0,0
Santander,San Andres,Granadilla,4,3,3
Santander,San Andres,Lulo,6,3,10
Santander,San Andres,Mora,6,2,8
Santander,San Andres,Tomate De Arbol,19,14,294
Santander,San Andres,Cafe,814,720,745
Santander,San Andres,Caña Panelera,510,280,2240
Santander,San Andres,Platano,6,6,36
Santander,San Benito,Guayaba,280,255,2040
Santander,San Benito,Mandarina,279,234,3510
Santander,San Benito,Cafe,199,175,301
Santander,San Benito,Caña Panelera,2490,1850,14800
Santander,San Gil,Aguacate,19,12,180
Santander,San Gil,Limon,51,35,490
Santander,San Gil,Mandarina,423,383,4915
Santander,San Gil,Mango,7,6,90
Santander,San Gil,Naranja,68,66,990
Santander,San Gil,Piña,19,16,620
Santander,San Gil,Uva,8,3,45
Santander,San Gil,Cafe,2519,2146,2837
Santander,San Gil,Caña Panelera,235,235,1880
Santander,San Gil,Platano,85,75,1125
Santander,San Joaquin,Fique,67,57,57
Santander,San Joaquin,Citricos,29,24,24
Santander,San Joaquin,Cafe,68,65,56
Santander,San Joaquin,Caña Panelera,82,57,513
Santander,San Jose De Miranda,Aguacate,167,15,117
Santander,San Jose De Miranda,Frutales Varios,120,60,492
Santander,San Jose De Miranda,Cafe,32,30,32
Santander,San Miguel,Aguacate,10,10,70
Santander,San Miguel,Banano,5,5,45
Santander,San Miguel,Chirimoya,30,30,60
Santander,San Miguel,Guanabana,9,0,0
Santander,San Miguel,Mora,5,5,45
Santander,San Miguel,Naranja,20,20,180
Santander,San Miguel,Tomate De Arbol,2,2,16
Santander,San Miguel,Cafe,12,12,10
Santander,San Miguel,Caña Panelera,40,25,175
Santander,San Miguel,Platano,50,46,414
Santander,San Vicente De Chucuri,Caucho,1270,1050,1260
Santander,San Vicente De Chucuri,Aguacate,618,585,8775
Santander,San Vicente De Chucuri,Banano,1500,1275,31875
Santander,San Vicente De Chucuri,Limon,96,90,1350
Santander,San Vicente De Chucuri,Mandarina,210,191,1910
Santander,San Vicente De Chucuri,Naranja,690,626,11268
Santander,San Vicente De Chucuri,Palma De Aceite,7138,6855,13710
Santander,San Vicente De Chucuri,Cacao,17019,13080,6540
Santander,San Vicente De Chucuri,Cafe,2081,1897,2126
Santander,San Vicente De Chucuri,Platano,1610,1368,17790
Santander,Santa Barbara,Aguacate,30,18,180
Santander,Santa Barbara,Mora,209,205,2255
Santander,Santa Barbara,Cacao,10,0,0
Santander,Santa Barbara,Cafe,208,163,141
Santander,Santa Helena Del Opon,Aguacate,7,5,35
Santander,Santa Helena Del Opon,Citricos,7,7,70
Santander,Santa Helena Del Opon,Guanabana,6,6,60
Santander,Santa Helena Del Opon,Guayaba,6,6,48
Santander,Santa Helena Del Opon,Piña,15,0,0
Santander,Santa Helena Del Opon,Cacao,900,850,425
Santander,Santa Helena Del Opon,Cafe,8,8,10
Santander,Santa Helena Del Opon,Platano,70,50,1000
Santander,Simacota,Caucho,95,10,10
Santander,Simacota,Aguacate,76,58,203
Santander,Simacota,Lima,91,31,310
Santander,Simacota,Mandarina,99,17,255
Santander,Simacota,Palma De Aceite,1482,622,2387
Santander,Simacota,Cacao,313,180,144
Santander,Simacota,Cafe,760,617,532
Santander,Simacota,Caña Panelera,63,35,298
Santander,Simacota,Platano,104,60,720
Santander,Socorro,Aguacate,15,5,51
Santander,Socorro,Lima,108,82,1511
Santander,Socorro,Mandarina,204,156,1877
Santander,Socorro,Naranja,100,81,1753
Santander,Socorro,Cacao,236,47,33
Santander,Socorro,Cafe,4268,3477,4495
Santander,Socorro,Caña Panelera,174,2,17
Santander,Socorro,Platano,2234,1852,22965
Santander,Suaita,Citricos,1000,660,10560
Santander,Suaita,Cafe,1081,880,1365
Santander,Suaita,Caña Panelera,3600,3548,35482
Santander,Suaita,Platano,498,490,3430
Santander,Sucre,Lulo,23,12,63
Santander,Sucre,Mora,203,183,2745
Santander,Sucre,Papaya,31,14,122
Santander,Sucre,Cacao,1300,1155,578
Santander,Sucre,Cafe,324,274,354
Santander,Sucre,Caña Panelera,32,28,165
Santander,Sucre,Platano,162,161,1449
Santander,Surata,Aguacate,53,10,36
Santander,Surata,Curuba,2,2,6
Santander,Surata,Mora,85,80,240
Santander,Surata,Pitahaya,55,55,660
Santander,Surata,Tomate De Arbol,8,8,45
Santander,Surata,Cafe,144,133,175
Santander,Tona,Aguacate,136,126,378
Santander,Tona,Cafe,421,363,438
Santander,Tona,Platano,23,12,84
Santander,Valle De San Jose,Mandarina,21,12,128
Santander,Valle De San Jose,Naranja,23,15,600
Santander,Valle De San Jose,Cacao,17,13,6
Santander,Valle De San Jose,Cafe,2309,1832,3315
Santander,Valle De San Jose,Caña Panelera,1170,750,6375
Santander,Valle De San Jose,Platano,1406,492,8363
Santander,Velez,Bananito,423,415,3320
Santander,Velez,Guayaba,775,695,6546
Santander,Velez,Mora,22,19,190
Santander,Velez,Cacao,305,260,130
Santander,Velez,Cafe,304,269,296
Santander,Velez,Caña Panelera,957,922,9589
Santander,Vetas,Tomate De Arbol,1,1,10
Santander,Villanueva,Aguacate,160,48,240
Santander,Villanueva,Piña,370,90,3150
Santander,Villanueva,Cafe,101,86,114
Santander,Zapatoca,Mora,75,74,666
Santander,Zapatoca,Tomate De Arbol,68,52,780
Santander,Zapatoca,Cacao,36,28,14
Santander,Zapatoca,Cafe,825,730,906
Santander,Zapatoca,Platano,34,4,28
Sucre,Buenavista,Platano,21,19,74
Sucre,Caimito,Platano,96,81,186
Sucre,Chalan,Aguacate,63,60,1071
Sucre,Chalan,Limon,3,2,2
Sucre,Chalan,Naranja,5,3,3
Sucre,Chalan,Cacao,32,29,23
Sucre,Chalan,Platano,63,48,302
Sucre,Coloso,Aguacate,70,70,350
Sucre,Coloso,Cacao,49,4,2
Sucre,Coloso,Platano,105,105,318
Sucre,Corozal,Limon,1,0,0
Sucre,Corozal,Mango,2,2,4
Sucre,Corozal,Naranja,6,6,24
Sucre,Corozal,Platano,2,2,8
Sucre,Coveñas,Aguacate,1,1,8
Sucre,Coveñas,Coco,155,154,924
Sucre,Coveñas,Guanabana,6,6,7
Sucre,Coveñas,Guayaba,9,9,36
Sucre,Coveñas,Limon,2,1,1
Sucre,Coveñas,Mango,26,26,260
Sucre,Coveñas,Naranja,8,5,18
Sucre,Coveñas,Piña,4,3,5
Sucre,Coveñas,Platano,31,21,105
Sucre,El Roble,Limon,5,0,0
Sucre,El Roble,Mango,44,44,488
Sucre,El Roble,Platano,15,10,50
Sucre,Galeras,Naranja,81,77,331
Sucre,Galeras,Caña Panelera,91,81,648
Sucre,Galeras,Platano,167,157,550
Sucre,Guaranda,Coco,26,17,122
Sucre,Guaranda,Zapote,58,51,342
Sucre,Guaranda,Cacao,49,31,22
Sucre,Guaranda,Platano,52,47,291
Sucre,La Union,Naranja,25,25,158
Sucre,La Union,Caña Panelera,9,9,72
Sucre,La Union,Platano,80,79,316
Sucre,Los Palmitos,Platano,84,51,357
Sucre,Majagual,Maracuya,36,27,663
Sucre,Majagual,Cacao,160,140,84
Sucre,Majagual,Caña Panelera,30,26,143
Sucre,Morroa,Guayaba,17,14,42
Sucre,Morroa,Limon,5,3,8
Sucre,Morroa,Mango,5,3,33
Sucre,Morroa,Naranja,8,5,13
Sucre,Morroa,Cacao,29,0,0
Sucre,Morroa,Platano,92,88,440
Sucre,Ovejas,Aguacate,655,571,3997
Sucre,Ovejas,Guayaba,75,55,220
Sucre,Ovejas,Mango,275,117,1053
Sucre,Ovejas,Naranja,85,74,444
Sucre,Ovejas,Piña,15,12,840
Sucre,Ovejas,Cacao,65,25,20
Sucre,Ovejas,Platano,487,452,2938
Sucre,Palmito,Caña Flecha,70,69,14
Sucre,Palmito,Guayaba,5,4,20
Sucre,Palmito,Limon,8,6,18
Sucre,Palmito,Mango,6,4,80
Sucre,Palmito,Caña Panelera,21,20,80
Sucre,Palmito,Platano,78,71,284
Sucre,Sampues,Mango,6,2,3
Sucre,Sampues,Piña,6,6,90
Sucre,Sampues,Platano,7,7,21
Sucre,San Benito Abad,Coco,4,3,14
Sucre,San Benito Abad,Limon,5,4,24
Sucre,San Benito Abad,Mango,72,69,2553
Sucre,San Benito Abad,Platano,26,21,48
Sucre,San Marcos,Coco,47,47,329
Sucre,San Marcos,Piña,16,14,560
Sucre,San Marcos,Palma De Aceite,700,0,0
Sucre,San Marcos,Cacao,27,12,7
Sucre,San Marcos,Caña Panelera,95,93,372
Sucre,San Marcos,Platano,81,65,455
Sucre,San Onofre,Coco,345,345,1380
Sucre,San Onofre,Mango,160,160,2400
Sucre,San Onofre,Naranja,32,32,160
Sucre,San Onofre,Palma De Aceite,1092,1092,4161
Sucre,San Onofre,Cacao,102,102,51
Sucre,San Onofre,Platano,345,345,2243
Sucre,San Pedro,Naranja,10,10,150
Sucre,San Pedro,Platano,31,26,128
Sucre,Since,Mango,1,1,5
Sucre,Since,Papaya,3,2,15
Sucre,Since,Platano,14,11,63
Sucre,Sincelejo,Guayaba,5,5,18
Sucre,Sincelejo,Papaya,10,8,96
Sucre,Sincelejo,Piña,8,8,104
Sucre,Sincelejo,Caña Panelera,22,20,60
Sucre,Sincelejo,Platano,23,19,38
Sucre,Sucre,Coco,33,33,165
Sucre,Sucre,Caña Panelera,23,23,115
Sucre,Sucre,Platano,150,125,625
Sucre,Tolu,Coco,90,87,609
Sucre,Tolu,Platano,66,56,280
Sucre,Toluviejo,Maracuya,10,10,200
Sucre,Toluviejo,Papaya,15,14,432
Sucre,Toluviejo,Palma De Aceite,200,120,457
Sucre,Toluviejo,Platano,60,56,1144
Tolima,Alpujarra,Naranja,18,18,144
Tolima,Alpujarra,Piña,155,145,11600
Tolima,Alpujarra,Cacao,58,58,29
Tolima,Alpujarra,Cafe,1856,1753,1505
Tolima,Alvarado,Aguacate,644,608,2937
Tolima,Alvarado,Cacao,350,304,152
Tolima,Alvarado,Cafe,925,811,768
Tolima,Alvarado,Caña Panelera,644,632,3160
Tolima,Alvarado,Platano,405,385,1309
Tolima,Ambalema,Mango,35,25,250
Tolima,Ambalema,Platano,70,50,400
Tolima,Anzoategui,Aguacate,387,337,2022
Tolima,Anzoategui,Granadilla,87,67,268
Tolima,Anzoategui,Gulupa,92,42,294
Tolima,Anzoategui,Lulo,100,50,450
Tolima,Anzoategui,Maracuya,26,26,208
Tolima,Anzoategui,Tomate De Arbol,60,60,540
Tolima,Anzoategui,Cacao,106,56,28
Tolima,Anzoategui,Cafe,3945,3425,2952
Tolima,Anzoategui,Caña Panelera,404,394,2364
Tolima,Anzoategui,Platano,581,561,3366
Tolima,Armero (Guayabal),Aguacate,87,87,1305
Tolima,Armero (Guayabal),Guanabana,20,20,100
Tolima,Armero (Guayabal),Limon,62,12,96
Tolima,Armero (Guayabal),Cacao,160,150,75
Tolima,Armero (Guayabal),Cafe,212,181,337
Tolima,Armero (Guayabal),Caña Panelera,80,80,480
Tolima,Armero (Guayabal),Platano,154,154,770
Tolima,Ataco,Aguacate,206,181,561
Tolima,Ataco,Cacao,1970,1901,951
Tolima,Ataco,Cafe,10432,9054,9364
Tolima,Ataco,Caña Panelera,310,275,853
Tolima,Ataco,Platano,1047,992,4166
Tolima,Cajamarca,Aguacate,236,164,492
Tolima,Cajamarca,Gulupa,96,56,784
Tolima,Cajamarca,Lulo,15,15,150
Tolima,Cajamarca,Mora,23,18,180
Tolima,Cajamarca,Tomate De Arbol,33,13,182
Tolima,Cajamarca,Cafe,1321,1173,1011
Tolima,Cajamarca,Platano,138,108,1080
Tolima,Carmen De Apicala,Limon,27,7,49
Tolima,Carmen De Apicala,Mango,18,18,270
Tolima,Carmen De Apicala,Naranja,10,10,120
Tolima,Carmen De Apicala,Papaya,5,2,30
Tolima,Carmen De Apicala,Cacao,157,137,82
Tolima,Carmen De Apicala,Platano,20,5,40
Tolima,Casabianca,Aguacate,939,652,5216
Tolima,Casabianca,Gulupa,23,13,104
Tolima,Casabianca,Lulo,8,6,52
Tolima,Casabianca,Maracuya,26,21,105
Tolima,Casabianca,Cacao,93,93,56
Tolima,Casabianca,Cafe,1922,1632,3044
Tolima,Casabianca,Caña Panelera,415,415,3528
Tolima,Casabianca,Platano,1888,1704,7298
Tolima,Chaparral,Caucho,170,130,390
Tolima,Chaparral,Aguacate,90,45,225
Tolima,Chaparral,Guanabana,135,110,880
Tolima,Chaparral,Naranja,43,28,56
Tolima,Chaparral,Cacao,1920,1800,810
Tolima,Chaparral,Cafe,7578,6658,6284
Tolima,Chaparral,Caña Panelera,414,364,4186
Tolima,Chaparral,Platano,515,440,3080
Tolima,Coello,Ciruela,60,10,40
Tolima,Coello,Limon,386,336,5400
Tolima,Coello,Mango,124,104,1560
Tolima,Coello,Platano,20,20,200
Tolima,Coyaima,Guayaba,148,143,1144
Tolima,Coyaima,Limon,145,130,2080
Tolima,Coyaima,Mango,177,172,2064
Tolima,Coyaima,Cacao,50,48,19
Tolima,Coyaima,Cafe,65,58,55
Tolima,Coyaima,Caña Panelera,62,59,159
Tolima,Coyaima,Platano,3217,3024,7710
Tolima,Cunday,Banano,175,175,2275
Tolima,Cunday,Guanabana,292,292,2920
Tolima,Cunday,Guayaba,129,129,645
Tolima,Cunday,Lulo,285,285,2565
Tolima,Cunday,Mora,17,17,136
Tolima,Cunday,Pitahaya,30,30,270
Tolima,Cunday,Cacao,600,600,360
Tolima,Cunday,Cafe,1304,1072,739
Tolima,Cunday,Caña Panelera,70,70,315
Tolima,Cunday,Platano,350,350,2800
Tolima,Dolores,Banano,183,140,1260
Tolima,Dolores,Lulo,14,14,112
Tolima,Dolores,Mandarina,6,6,48
Tolima,Dolores,Mango,6,6,48
Tolima,Dolores,Mora,5,4,12
Tolima,Dolores,Pitahaya,2,2,8
Tolima,Dolores,Piña,4,3,9
Tolima,Dolores,Cacao,83,70,35
Tolima,Dolores,Cafe,3837,3369,2095
Tolima,Dolores,Caña Panelera,77,77,308
Tolima,Dolores,Platano,135,130,650
Tolima,Espinal,Limon,240,240,4800
Tolima,Espinal,Mango,3580,3550,42600
Tolima,Espinal,Platano,90,90,1980
Tolima,Falan,Aguacate,638,638,5104
Tolima,Falan,Citricos,8,8,56
Tolima,Falan,Guanabana,90,90,720
Tolima,Falan,Maracuya,84,75,600
Tolima,Falan,Cacao,580,580,290
Tolima,Falan,Cafe,1272,1083,747
Tolima,Falan,Caña Panelera,1290,1000,10000
Tolima,Falan,Platano,1455,1455,13095
Tolima,Flandes,Limon,372,372,2790
Tolima,Flandes,Mango,128,128,1728
Tolima,Flandes,Palma De Aceite,64,0,0
Tolima,Flandes,Platano,165,165,1287
Tolima,Fresno,Aguacate,6555,6070,30350
Tolima,Fresno,Guanabana,950,50,350
Tolima,Fresno,Cacao,463,400,200
Tolima,Fresno,Cafe,5734,4825,8317
Tolima,Fresno,Caña Panelera,585,570,3420
Tolima,Fresno,Platano,2736,2326,16279
Tolima,Guamo,Guayaba,125,120,840
Tolima,Guamo,Limon,1630,1610,15630
Tolima,Guamo,Mango,1260,1120,11200
Tolima,Guamo,Cacao,153,133,67
Tolima,Guamo,Platano,280,270,3240
Tolima,Herveo,Aguacate,399,389,4787
Tolima,Herveo,Cafe,1782,1624,1259
Tolima,Herveo,Caña Panelera,105,105,525
Tolima,Herveo,Platano,581,577,7016
Tolima,Honda,Aguacate,39,30,450
Tolima,Honda,Guanabana,45,35,525
Tolima,Honda,Limon,70,46,690
Tolima,Honda,Platano,175,72,864
Tolima,Ibague,Aguacate,229,224,2240
Tolima,Ibague,Banano,270,260,4680
Tolima,Ibague,Mora,180,180,2106
Tolima,Ibague,Tomate De Arbol,120,120,2076
Tolima,Ibague,Cacao,221,221,111
Tolima,Ibague,Cafe,8889,7826,6745
Tolima,Ibague,Caña Panelera,1081,1081,6810
Tolima,Ibague,Platano,1413,1353,20295
Tolima,Icononzo,Aguacate,75,45,225
Tolima,Icononzo,Bananito,234,184,552
Tolima,Icononzo,Citricos,60,30,300
Tolima,Icononzo,Gulupa,69,37,185
Tolima,Icononzo,Mora,167,167,1336
Tolima,Icononzo,Tomate De Arbol,23,13,156
Tolima,Icononzo,Cacao,120,120,60
Tolima,Icononzo,Cafe,1728,1608,1247
